emp_no,first_name,last_name,title,from_date,to_date,birth_date
453760,Ewing,Rajala,Senior Staff,2001-06-21,9999-01-01,1965-01-13
453760,Ewing,Rajala,Staff,1996-06-21,9999-01-01,1965-01-13
453644,Berni,Takkinen,Staff,1992-06-08,9999-01-01,1965-01-07
453913,Stein,Perng,Senior Staff,1998-04-29,9999-01-01,1965-01-23
453790,Fai,Keirsey,Engineer,1994-10-12,9999-01-01,1965-01-11
453790,Fai,Keirsey,Senior Engineer,1999-10-12,9999-01-01,1965-01-11
453913,Stein,Perng,Staff,1993-04-29,9999-01-01,1965-01-23
454736,Nechama,Ermel,Engineer,1995-06-05,9999-01-01,1965-01-24
454338,Mohammed,Georg,Engineer,1998-08-03,9999-01-01,1965-01-24
454378,Gina,Ossenbruggen,Technique Leader,1998-01-03,9999-01-01,1965-01-06
454791,Xiaoqiu,Pietracaprina,Senior Engineer,1994-07-09,9999-01-01,1965-01-22
454825,Kamakshi,Schusler,Engineer,1995-05-25,9999-01-01,1965-01-02
454825,Kamakshi,Schusler,Senior Engineer,2001-05-24,9999-01-01,1965-01-02
454994,Mohan,Picht,Engineer,1991-02-24,9999-01-01,1965-01-01
454994,Mohan,Picht,Senior Engineer,2000-02-24,9999-01-01,1965-01-01
455284,Luisa,Baig,Engineer,1996-07-12,9999-01-01,1965-01-09
455175,Soenke,Zaumen,Senior Staff,1998-02-21,9999-01-01,1965-01-14
455175,Soenke,Zaumen,Staff,1992-02-22,9999-01-01,1965-01-14
455284,Luisa,Baig,Senior Engineer,2002-07-12,9999-01-01,1965-01-09
455814,Giao,DuCasse,Engineer,1991-07-19,9999-01-01,1965-01-28
455726,Qiwen,Kriebel,Senior Staff,1992-12-12,9999-01-01,1965-01-08
455726,Qiwen,Kriebel,Staff,1987-12-13,9999-01-01,1965-01-08
455814,Giao,DuCasse,Senior Engineer,1999-07-19,9999-01-01,1965-01-28
455914,Peer,Angelopoulos,Engineer,1989-07-23,9999-01-01,1965-01-01
455914,Peer,Angelopoulos,Senior Engineer,1996-07-23,9999-01-01,1965-01-01
456767,Tetsurou,Schreiter,Senior Staff,1994-07-17,9999-01-01,1965-01-24
456767,Tetsurou,Schreiter,Staff,1987-07-17,9999-01-01,1965-01-24
457146,Jinpo,Heyers,Staff,1999-01-07,9999-01-01,1965-01-20
456982,Shounak,Dratva,Engineer,1989-01-05,9999-01-01,1965-01-07
456982,Shounak,Dratva,Senior Engineer,1997-01-05,9999-01-01,1965-01-07
457305,Sorina,Lakshmanan,Staff,1994-09-03,9999-01-01,1965-01-15
457070,Gay,Plavsic,Senior Staff,1994-08-06,9999-01-01,1965-01-25
457070,Gay,Plavsic,Staff,1987-08-06,9999-01-01,1965-01-25
457337,Xumin,Beidas,Technique Leader,1995-04-27,9999-01-01,1965-01-31
457411,Xudong,Peck,Senior Engineer,1988-04-18,9999-01-01,1965-01-13
457611,Indrajit,Krogh,Engineer,1998-09-18,9999-01-01,1965-01-09
457489,Berna,Ranst,Engineer,1985-05-14,9999-01-01,1965-01-24
457489,Berna,Ranst,Senior Engineer,1992-05-14,9999-01-01,1965-01-24
457813,Foong,Gargeya,Engineer,1992-01-24,9999-01-01,1965-01-28
457776,Florian,Siepmann,Engineer,1987-12-21,9999-01-01,1965-01-15
457776,Florian,Siepmann,Senior Engineer,1996-12-20,9999-01-01,1965-01-15
457813,Foong,Gargeya,Senior Engineer,2000-01-24,9999-01-01,1965-01-28
457832,Jackson,Zielinski,Senior Engineer,1997-09-12,9999-01-01,1965-02-01
457938,Arch,Picco,Senior Staff,2000-06-07,9999-01-01,1965-01-14
458111,Florian,Tramer,Engineer,1999-11-07,9999-01-01,1965-01-23
458134,Thanasis,Standera,Senior Staff,1992-03-20,9999-01-01,1965-01-11
458134,Thanasis,Standera,Staff,1985-03-20,9999-01-01,1965-01-11
457938,Arch,Picco,Staff,1993-06-07,9999-01-01,1965-01-14
458726,Shahaf,Kitai,Senior Staff,1991-12-26,9999-01-01,1965-01-13
458191,George,Atchley,Staff,1997-07-02,9999-01-01,1965-01-28
458383,Mabhin,Foote,Engineer,1999-04-23,9999-01-01,1965-01-06
458726,Shahaf,Kitai,Staff,1986-12-26,9999-01-01,1965-01-13
458790,Ramya,Azadmanesh,Engineer,1988-11-19,9999-01-01,1965-01-17
458790,Ramya,Azadmanesh,Senior Engineer,1994-11-19,9999-01-01,1965-01-17
459356,Pramod,Wendorf,Engineer,1998-12-25,9999-01-01,1965-01-21
459172,Val,Rissanen,Assistant Engineer,1993-11-20,9999-01-01,1965-01-19
459172,Val,Rissanen,Engineer,1999-11-20,9999-01-01,1965-01-19
460131,Adly,Hambrick,Staff,1997-07-25,9999-01-01,1965-01-16
459429,Mohit,Verhaegen,Senior Staff,1999-05-28,9999-01-01,1965-01-14
459429,Mohit,Verhaegen,Staff,1992-05-27,9999-01-01,1965-01-14
459685,Hirochika,Goldhammer,Engineer,1998-03-12,9999-01-01,1965-02-01
460691,Munehiko,Gihr,Senior Staff,1989-12-06,9999-01-01,1965-01-16
460707,Yoshinari,Lanteri,Engineer,1996-12-25,9999-01-01,1965-01-07
460707,Yoshinari,Lanteri,Senior Engineer,2001-12-25,9999-01-01,1965-01-07
461270,Mrinalini,Mawatari,Staff,1996-01-03,9999-01-01,1965-01-10
460920,Remzi,Mitzlaff,Senior Staff,1986-04-06,9999-01-01,1965-01-22
461120,Shietung,Gelosh,Engineer,1996-03-26,9999-01-01,1965-01-18
461120,Shietung,Gelosh,Senior Engineer,2001-03-26,9999-01-01,1965-01-18
461801,Sumali,Cooman,Senior Staff,2000-02-16,9999-01-01,1965-01-03
461801,Sumali,Cooman,Staff,1992-02-16,9999-01-01,1965-01-03
462795,Somnath,Cummings,Senior Staff,2002-07-10,9999-01-01,1965-01-05
462493,Paloma,Gerlach,Engineer,1988-07-26,9999-01-01,1965-01-12
462493,Paloma,Gerlach,Senior Engineer,1994-07-26,9999-01-01,1965-01-12
462795,Somnath,Cummings,Staff,1994-07-10,9999-01-01,1965-01-05
463099,Jinxi,Schmiedel,Senior Staff,1996-09-20,9999-01-01,1965-01-15
463023,Itzchak,Penn,Staff,1999-01-21,9999-01-01,1965-01-06
463099,Jinxi,Schmiedel,Staff,1990-09-21,9999-01-01,1965-01-15
463472,Jaber,Sethi,Technique Leader,1995-06-06,9999-01-01,1965-01-11
463212,Ramya,Rossi,Senior Engineer,1987-03-02,9999-01-01,1965-01-09
465062,Stafford,Gist,Engineer,1988-05-07,9999-01-01,1965-01-29
463495,Alenka,Barriga,Senior Staff,1993-05-06,9999-01-01,1965-01-28
463495,Alenka,Barriga,Staff,1988-05-06,9999-01-01,1965-01-28
464284,Huiqun,Henders,Senior Staff,1993-05-19,9999-01-01,1965-01-20
464303,Abdelghani,Nyrup,Senior Staff,1994-08-02,9999-01-01,1965-01-22
464303,Abdelghani,Nyrup,Staff,1986-08-02,9999-01-01,1965-01-22
465062,Stafford,Gist,Senior Engineer,1995-05-08,9999-01-01,1965-01-29
465076,Tokuyasu,Ghelli,Engineer,1985-05-05,9999-01-01,1965-01-19
465076,Tokuyasu,Ghelli,Senior Engineer,1993-05-05,9999-01-01,1965-01-19
465085,Vidar,Gunderson,Senior Staff,1996-03-18,9999-01-01,1965-01-18
465501,Mrinalini,Gire,Senior Staff,2000-11-09,9999-01-01,1965-01-05
465501,Mrinalini,Gire,Staff,1992-11-09,9999-01-01,1965-01-05
465711,Lakshmi,Frijda,Engineer,1990-04-21,9999-01-01,1965-01-06
465409,Shahid,Varman,Senior Staff,1993-08-27,9999-01-01,1965-01-30
465409,Shahid,Varman,Staff,1985-08-27,9999-01-01,1965-01-30
465711,Lakshmi,Frijda,Senior Engineer,1995-04-21,9999-01-01,1965-01-06
466509,Bezalel,Verhoeff,Engineer,1988-03-22,9999-01-01,1965-01-26
465853,Kwan,Kampfer,Staff,1998-10-16,9999-01-01,1965-01-01
465874,Herb,Picht,Assistant Engineer,1985-05-31,9999-01-01,1965-01-12
465874,Herb,Picht,Engineer,1994-05-31,9999-01-01,1965-01-12
466064,Temple,Danlos,Senior Staff,1994-06-13,9999-01-01,1965-01-31
466367,Hiroyasu,Strandh,Senior Staff,1997-06-05,9999-01-01,1965-01-05
466367,Hiroyasu,Strandh,Staff,1989-06-05,9999-01-01,1965-01-05
466509,Bezalel,Verhoeff,Senior Engineer,1993-03-22,9999-01-01,1965-01-26
466603,Yechezkel,Nourani,Senior Staff,1996-07-31,9999-01-01,1965-01-23
466603,Yechezkel,Nourani,Staff,1991-08-01,9999-01-01,1965-01-23
467392,Mariusz,Rikino,Engineer,1995-04-13,9999-01-01,1965-01-07
466745,Boalin,Birsak,Senior Staff,2000-10-15,9999-01-01,1965-01-26
466745,Boalin,Birsak,Staff,1995-10-16,9999-01-01,1965-01-26
467176,Przemyslawa,Borovoy,Senior Staff,1998-06-18,9999-01-01,1965-01-05
467176,Przemyslawa,Borovoy,Staff,1993-06-18,9999-01-01,1965-01-05
467269,Nahum,Lambe,Technique Leader,1989-08-31,9999-01-01,1965-01-18
467392,Mariusz,Rikino,Senior Engineer,2001-04-12,9999-01-01,1965-01-07
467441,Margareta,Bondorf,Engineer,1988-11-07,9999-01-01,1965-01-13
467441,Margareta,Bondorf,Senior Engineer,1994-11-07,9999-01-01,1965-01-13
467886,Sivanarayana,Chandrasekhar,Senior Staff,1996-01-24,9999-01-01,1965-01-02
467591,Kiyotoshi,Hennebert,Staff,1997-09-21,9999-01-01,1965-01-17
467918,Tsuneo,Skrikant,Staff,1997-10-21,9999-01-01,1965-01-03
468773,Baziley,Brookner,Engineer,1993-09-22,9999-01-01,1965-01-27
468360,Huei,Saoudi,Technique Leader,1994-08-10,9999-01-01,1965-01-12
468417,Kamakshi,Huhdanpaa,Engineer,1993-08-26,9999-01-01,1965-01-25
468417,Kamakshi,Huhdanpaa,Senior Engineer,2001-08-26,9999-01-01,1965-01-25
468659,Ranga,Lemarechal,Engineer,1989-11-05,9999-01-01,1965-01-18
468659,Ranga,Lemarechal,Senior Engineer,1997-11-05,9999-01-01,1965-01-18
468773,Baziley,Brookner,Senior Engineer,1999-09-22,9999-01-01,1965-01-27
469104,Nadjib,Comellas,Engineer,1996-04-18,9999-01-01,1965-01-21
469104,Nadjib,Comellas,Senior Engineer,2002-04-18,9999-01-01,1965-01-21
469366,Aiman,Wilfing,Engineer,1990-12-30,9999-01-01,1965-01-12
469253,Baruch,Basawa,Engineer,1993-09-17,9999-01-01,1965-01-17
469253,Baruch,Basawa,Senior Engineer,2001-09-17,9999-01-01,1965-01-17
469269,Weiyi,Codenie,Engineer,1989-05-27,9999-01-01,1965-01-23
469269,Weiyi,Codenie,Senior Engineer,1996-05-27,9999-01-01,1965-01-23
469366,Aiman,Wilfing,Senior Engineer,1999-12-30,9999-01-01,1965-01-12
469399,Hongzhu,Ruemmler,Engineer,1999-02-14,9999-01-01,1965-01-25
471532,Feiyu,Decleir,Technique Leader,1998-09-13,9999-01-01,1965-01-17
469527,Halsur,Ibel,Staff,1998-03-05,9999-01-01,1965-01-24
469529,Neven,Rikino,Engineer,1988-10-21,9999-01-01,1965-01-07
469529,Neven,Rikino,Senior Engineer,1993-10-21,9999-01-01,1965-01-07
469735,Arif,Stranks,Senior Engineer,1992-11-16,9999-01-01,1965-01-30
469867,Hein,Jonsson,Senior Staff,1990-02-12,9999-01-01,1965-01-23
469867,Hein,Jonsson,Staff,1985-02-12,9999-01-01,1965-01-23
470456,Reuven,Oehlmann,Senior Staff,1994-03-29,9999-01-01,1965-01-13
470456,Reuven,Oehlmann,Staff,1986-03-29,9999-01-01,1965-01-13
470472,Zhiguo,Staudhammer,Engineer,1985-12-03,9999-01-01,1965-02-01
470472,Zhiguo,Staudhammer,Senior Engineer,1991-12-03,9999-01-01,1965-02-01
471397,Nigel,Zirintsis,Engineer,1999-01-03,9999-01-01,1965-02-01
471552,Basem,Lortz,Staff,1997-10-25,9999-01-01,1965-01-22
472052,Godehard,Chinal,Assistant Engineer,1995-12-09,9999-01-01,1965-01-26
471911,Arun,Zaccaria,Assistant Engineer,1990-05-31,9999-01-01,1965-01-14
471911,Arun,Zaccaria,Engineer,1998-05-31,9999-01-01,1965-01-14
471939,Kazuhiko,Marshall,Staff,1999-11-16,9999-01-01,1965-01-27
472790,Zhenbing,Ibel,Senior Engineer,1985-10-29,9999-01-01,1965-01-23
472143,Yahiko,Sommen,Senior Staff,1996-08-14,9999-01-01,1965-01-25
472238,Jungsoon,Gubsky,Senior Engineer,1990-10-09,9999-01-01,1965-01-31
472950,Weidon,Fordan,Senior Engineer,1986-03-27,9999-01-01,1965-01-29
473268,Hugo,Sgarro,Senior Staff,1992-04-24,9999-01-01,1965-01-01
473299,Khaled,Penn,Senior Staff,1999-05-20,9999-01-01,1965-01-12
473299,Khaled,Penn,Staff,1992-05-19,9999-01-01,1965-01-12
473490,Pantung,Reeker,Senior Staff,1998-05-11,9999-01-01,1965-01-06
473490,Pantung,Reeker,Staff,1992-05-11,9999-01-01,1965-01-06
474331,Sugwoo,Eugenio,Senior Staff,1991-10-06,9999-01-01,1965-01-29
473940,Avishai,Majewski,Engineer,1998-01-10,9999-01-01,1965-01-16
475258,Fumiyo,Feinberg,Senior Staff,1995-11-22,9999-01-01,1965-01-10
474763,Mayuko,Clouatre,Engineer,1997-09-04,9999-01-01,1965-01-07
474796,Zongyan,Shackel,Technique Leader,1986-11-09,9999-01-01,1965-01-10
475087,Genevieve,Snedden,Senior Engineer,1988-10-21,9999-01-01,1965-01-31
475258,Fumiyo,Feinberg,Staff,1987-11-22,9999-01-01,1965-01-10
475538,Christophe,Leaver,Staff,1998-10-31,9999-01-01,1965-01-15
476055,Girolamo,Schlumberger,Senior Staff,1998-03-07,9999-01-01,1965-01-03
475938,Shigeaki,Lanteri,Engineer,1989-02-17,9999-01-01,1965-01-14
475938,Shigeaki,Lanteri,Senior Engineer,1996-02-18,9999-01-01,1965-01-14
476055,Girolamo,Schlumberger,Staff,1993-03-07,9999-01-01,1965-01-03
476327,Reinhold,Binkley,Engineer,1995-05-29,9999-01-01,1965-01-31
475965,Rimon,Pietracaprina,Engineer,1985-07-10,9999-01-01,1965-01-02
475965,Rimon,Pietracaprina,Senior Engineer,1990-07-10,9999-01-01,1965-01-02
476122,Khun,Spieker,Engineer,1995-05-07,9999-01-01,1965-01-04
476327,Reinhold,Binkley,Senior Engineer,2000-05-28,9999-01-01,1965-01-31
476361,Doohun,Preusig,Technique Leader,1985-04-13,9999-01-01,1965-01-09
477969,Bluma,Mundy,Engineer,1991-10-18,9999-01-01,1965-01-18
477350,Terresa,Vigier,Staff,1998-07-08,9999-01-01,1965-01-01
477578,Marit,Paludetto,Engineer,1990-09-30,9999-01-01,1965-01-23
477578,Marit,Paludetto,Senior Engineer,1998-09-30,9999-01-01,1965-01-23
477969,Bluma,Mundy,Senior Engineer,2000-10-17,9999-01-01,1965-01-18
478007,Fumino,Narahara,Engineer,1991-09-21,9999-01-01,1965-01-06
478007,Fumino,Narahara,Senior Engineer,2000-09-20,9999-01-01,1965-01-06
478768,Arun,Katzenelson,Engineer,1991-10-28,9999-01-01,1965-01-03
478170,Doowon,Schoegge,Assistant Engineer,1994-05-29,9999-01-01,1965-01-22
478170,Doowon,Schoegge,Engineer,2001-05-29,9999-01-01,1965-01-22
478218,Djenana,Erol,Engineer,1999-01-31,9999-01-01,1965-01-02
478439,Yuichiro,Bale,Technique Leader,1997-11-04,9999-01-01,1965-01-15
478833,Pradeep,Valiente,Engineer,1992-09-19,9999-01-01,1965-01-30
478833,Pradeep,Valiente,Senior Engineer,1998-09-19,9999-01-01,1965-01-30
478858,Hidekazu,Perna,Staff,1999-11-08,9999-01-01,1965-01-20
478768,Arun,Katzenelson,Senior Engineer,1997-10-27,9999-01-01,1965-01-03
478799,Shaw,Borovoy,Senior Staff,1991-05-11,9999-01-01,1965-01-18
479024,Ewing,Kalorkoti,Engineer,1996-12-21,9999-01-01,1965-01-03
479601,Kayoko,Bahi,Staff,1997-02-19,9999-01-01,1965-01-19
479407,Randi,Tomescu,Assistant Engineer,1986-11-25,9999-01-01,1965-01-18
479407,Randi,Tomescu,Engineer,1993-11-25,9999-01-01,1965-01-18
479407,Randi,Tomescu,Senior Engineer,2000-11-25,9999-01-01,1965-01-18
480035,Sukumar,Georg,Senior Staff,1998-03-27,9999-01-01,1965-01-26
479695,Masamitsu,Murrill,Senior Staff,2002-06-27,9999-01-01,1965-01-06
479695,Masamitsu,Murrill,Staff,1996-06-27,9999-01-01,1965-01-06
480035,Sukumar,Georg,Staff,1990-03-27,9999-01-01,1965-01-26
480066,Suebskul,Menhardt,Engineer,1994-07-26,9999-01-01,1965-01-31
480066,Suebskul,Menhardt,Senior Engineer,1999-07-26,9999-01-01,1965-01-31
480268,Gaurav,Cheshire,Technique Leader,1989-03-30,9999-01-01,1965-01-18
480178,Uinam,Rahier,Senior Staff,1996-02-10,9999-01-01,1965-01-03
480178,Uinam,Rahier,Staff,1991-02-10,9999-01-01,1965-01-03
481213,Shigehiro,Haldar,Senior Staff,1999-12-14,9999-01-01,1965-01-08
480407,Deniz,Bennis,Engineer,1989-06-24,9999-01-01,1965-01-01
480407,Deniz,Bennis,Senior Engineer,1996-06-24,9999-01-01,1965-01-01
481213,Shigehiro,Haldar,Staff,1991-12-14,9999-01-01,1965-01-08
481050,Weiru,Burnard,Senior Staff,1999-10-15,9999-01-01,1965-01-16
481050,Weiru,Burnard,Staff,1990-10-15,9999-01-01,1965-01-16
482335,Kwangyoen,Peck,Engineer,1994-01-16,9999-01-01,1965-01-26
481397,Luisa,Chelton,Assistant Engineer,1998-08-13,9999-01-01,1965-01-31
481764,Teiji,Marrakchi,Senior Engineer,1986-08-26,9999-01-01,1965-01-27
481790,Haldun,Erie,Senior Engineer,1996-09-12,9999-01-01,1965-01-22
482354,Jayson,Zockler,Staff,1999-11-06,9999-01-01,1965-01-23
482755,Jouni,Conia,Senior Staff,1999-10-31,9999-01-01,1965-01-03
482755,Jouni,Conia,Staff,1994-10-31,9999-01-01,1965-01-03
482944,Duke,Journel,Senior Staff,1997-10-25,9999-01-01,1965-01-26
482885,Shaunak,Brizzi,Assistant Engineer,1988-09-02,9999-01-01,1965-01-29
482885,Shaunak,Brizzi,Engineer,1994-09-02,9999-01-01,1965-01-29
482885,Shaunak,Brizzi,Senior Engineer,2000-09-01,9999-01-01,1965-01-29
482944,Duke,Journel,Staff,1991-10-26,9999-01-01,1965-01-26
483675,Hausi,Kamber,Engineer,1988-02-16,9999-01-01,1965-01-22
482905,Aral,Hebden,Senior Staff,1991-09-10,9999-01-01,1965-01-16
483401,Rosita,Pokrovskii,Senior Staff,1996-08-03,9999-01-01,1965-01-10
483675,Hausi,Kamber,Senior Engineer,1993-02-15,9999-01-01,1965-01-22
483978,Dung,Tanemo,Senior Staff,1995-01-28,9999-01-01,1965-01-24
483825,Marek,Mitchem,Senior Engineer,1992-11-20,9999-01-01,1965-01-22
483838,Sham,Kavanagh,Assistant Engineer,1997-12-18,9999-01-01,1965-01-03
483978,Dung,Tanemo,Staff,1990-01-28,9999-01-01,1965-01-24
484498,Herbert,Hammerschmidt,Engineer,1996-08-22,9999-01-01,1965-01-26
484126,Manton,Lueh,Senior Staff,1989-04-07,9999-01-01,1965-01-05
484142,Perry,Cooman,Senior Staff,1993-04-22,9999-01-01,1965-01-05
484142,Perry,Cooman,Staff,1987-04-23,9999-01-01,1965-01-05
484498,Herbert,Hammerschmidt,Senior Engineer,2001-08-22,9999-01-01,1965-01-26
484756,Phule,Ruemmler,Engineer,1990-08-09,9999-01-01,1965-01-16
484756,Phule,Ruemmler,Senior Engineer,1996-08-08,9999-01-01,1965-01-16
485253,Gladys,Parhami,Senior Staff,1996-07-20,9999-01-01,1965-01-14
485577,Rafael,Menhoudj,Senior Engineer,1997-04-27,9999-01-01,1965-01-30
485489,Keiichiro,Armand,Assistant Engineer,1986-12-14,9999-01-01,1965-01-01
485489,Keiichiro,Armand,Engineer,1991-12-14,9999-01-01,1965-01-01
485489,Keiichiro,Armand,Senior Engineer,1996-12-13,9999-01-01,1965-01-01
485579,Munehiro,Iwayama,Engineer,1986-12-16,9999-01-01,1965-01-18
485799,Yoshimitsu,Litvinov,Senior Staff,1997-11-22,9999-01-01,1965-01-27
485579,Munehiro,Iwayama,Senior Engineer,1992-12-15,9999-01-01,1965-01-18
486918,Yagil,Remmers,Senior Staff,1994-11-01,9999-01-01,1965-01-18
485817,Mahmut,Bolotov,Engineer,1995-01-10,9999-01-01,1965-01-29
486068,Yefim,Bernardeschi,Senior Staff,2001-06-26,9999-01-01,1965-01-11
486068,Yefim,Bernardeschi,Staff,1996-06-26,9999-01-01,1965-01-11
486808,Geoffrey,Siochi,Senior Engineer,1998-12-27,9999-01-01,1965-01-05
486956,Matt,Ruemmler,Engineer,1993-10-14,9999-01-01,1965-01-01
486958,Tonny,Kropf,Engineer,1986-07-30,9999-01-01,1965-01-06
486958,Tonny,Kropf,Senior Engineer,1992-07-29,9999-01-01,1965-01-06
487008,Zhigen,Raney,Senior Staff,1993-05-26,9999-01-01,1965-01-22
487505,Uno,Jayawardene,Senior Staff,1993-11-01,9999-01-01,1965-01-20
487505,Uno,Jayawardene,Staff,1987-11-02,9999-01-01,1965-01-20
488095,Francoise,Hegner,Senior Staff,1997-12-23,9999-01-01,1965-01-24
487988,Ekawit,Schaft,Senior Staff,1999-05-20,9999-01-01,1965-01-05
487988,Ekawit,Schaft,Staff,1990-05-20,9999-01-01,1965-01-05
488142,Denis,Narlikar,Senior Staff,1997-06-30,9999-01-01,1965-01-05
488142,Denis,Narlikar,Staff,1991-07-01,9999-01-01,1965-01-05
488619,Georgy,Bennis,Engineer,1998-04-11,9999-01-01,1965-01-25
488482,Kensyu,Tsunoo,Engineer,1999-12-05,9999-01-01,1965-01-30
488693,Jiong,Zultner,Senior Engineer,1993-03-10,9999-01-01,1965-01-27
488540,Breannda,Maquelin,Senior Staff,1996-04-12,9999-01-01,1965-01-22
488707,Mihalis,Remmers,Senior Staff,1996-02-29,9999-01-01,1965-01-16
488707,Mihalis,Remmers,Staff,1990-03-01,9999-01-01,1965-01-16
488752,Nimmagadda,Baja,Senior Staff,2002-02-09,9999-01-01,1965-01-23
488788,Wuxu,Garigliano,Senior Staff,1997-09-21,9999-01-01,1965-01-12
488788,Wuxu,Garigliano,Staff,1990-09-21,9999-01-01,1965-01-12
488752,Nimmagadda,Baja,Staff,1994-02-09,9999-01-01,1965-01-23
488984,Kendra,Junet,Senior Staff,1993-02-28,9999-01-01,1965-01-18
488984,Kendra,Junet,Staff,1986-02-28,9999-01-01,1965-01-18
489755,Matk,Chorvat,Senior Staff,2000-12-29,9999-01-01,1965-01-14
489755,Matk,Chorvat,Staff,1994-12-30,9999-01-01,1965-01-14
489756,Kersti,Miculan,Senior Staff,1999-06-10,9999-01-01,1965-01-01
489756,Kersti,Miculan,Staff,1992-06-09,9999-01-01,1965-01-01
490720,Younwoo,Samarati,Senior Engineer,1996-08-19,9999-01-01,1965-01-19
489928,Satoru,Janetzko,Assistant Engineer,1997-07-26,9999-01-01,1965-01-28
490551,Lalit,Lindqvist,Engineer,1998-11-07,9999-01-01,1965-01-01
490557,Luise,Vigier,Engineer,1994-07-01,9999-01-01,1965-01-27
490557,Luise,Vigier,Senior Engineer,2001-07-01,9999-01-01,1965-01-27
490568,Zita,Reistad,Senior Engineer,1998-07-23,9999-01-01,1965-01-01
491632,Gadiel,Perly,Senior Staff,1994-10-20,9999-01-01,1965-01-01
491079,Kwangsub,Keirsey,Senior Engineer,1992-02-04,9999-01-01,1965-01-06
491162,Panayotis,Hempstead,Senior Engineer,1994-08-29,9999-01-01,1965-01-14
491478,Gill,Varman,Senior Staff,1996-06-18,9999-01-01,1965-01-16
491478,Gill,Varman,Staff,1988-06-18,9999-01-01,1965-01-16
491632,Gadiel,Perly,Staff,1986-10-20,9999-01-01,1965-01-01
492000,Valeska,Cools,Senior Staff,1999-12-16,9999-01-01,1965-01-10
491596,Charmane,Pargas,Engineer,1988-07-29,9999-01-01,1965-01-21
491596,Charmane,Pargas,Senior Engineer,1993-07-29,9999-01-01,1965-01-21
492000,Valeska,Cools,Staff,1993-12-16,9999-01-01,1965-01-10
492217,Heekeun,Verhaegen,Senior Engineer,1991-09-28,9999-01-01,1965-01-16
492052,Udo,Ratnakar,Staff,1999-11-30,9999-01-01,1965-01-11
493744,Leni,Kropatsch,Senior Engineer,1997-07-17,9999-01-01,1965-01-14
492639,Sanjoy,Porenta,Engineer,1997-07-10,9999-01-01,1965-01-30
492677,Goetz,McAffer,Engineer,1988-02-05,9999-01-01,1965-01-26
492677,Goetz,McAffer,Senior Engineer,1994-02-04,9999-01-01,1965-01-26
493031,Hironoby,Jakobus,Senior Staff,1996-07-29,9999-01-01,1965-01-23
493031,Hironoby,Jakobus,Staff,1991-07-30,9999-01-01,1965-01-23
493048,Muzhong,Berztiss,Senior Staff,2001-01-22,9999-01-01,1965-01-31
493048,Muzhong,Berztiss,Staff,1995-01-23,9999-01-01,1965-01-31
493096,Sachem,Msuda,Engineer,1995-04-07,9999-01-01,1965-01-31
494019,Morrie,Iisaku,Senior Staff,1999-05-06,9999-01-01,1965-01-16
494019,Morrie,Iisaku,Staff,1991-05-06,9999-01-01,1965-01-16
494088,Phule,Dahlbom,Engineer,1989-02-06,9999-01-01,1965-01-10
494088,Phule,Dahlbom,Senior Engineer,1997-02-06,9999-01-01,1965-01-10
494995,Yongmao,Pouyioutas,Senior Staff,1996-08-24,9999-01-01,1965-01-04
494493,Masasuke,Koprowski,Staff,1996-11-20,9999-01-01,1965-01-10
494995,Yongmao,Pouyioutas,Staff,1989-08-24,9999-01-01,1965-01-04
496100,Pranjal,Reinhard,Staff,1995-05-08,9999-01-01,1965-01-07
497007,Oldrich,Adachi,Engineer,1997-04-03,9999-01-01,1965-01-23
497007,Oldrich,Adachi,Senior Engineer,2002-04-03,9999-01-01,1965-01-23
497174,Sanjiv,Bressoud,Engineer,1993-04-27,9999-01-01,1965-01-02
496970,Giordano,Maquelin,Senior Engineer,1999-12-31,9999-01-01,1965-01-03
496978,Danco,Debuse,Senior Staff,1998-09-10,9999-01-01,1965-01-30
496978,Danco,Debuse,Staff,1993-09-10,9999-01-01,1965-01-30
497174,Sanjiv,Bressoud,Senior Engineer,1998-04-27,9999-01-01,1965-01-02
497835,Shuho,Laurillard,Technique Leader,1999-10-06,9999-01-01,1965-01-29
497340,Fayez,Keohane,Senior Staff,1990-09-19,9999-01-01,1965-01-06
497391,Paris,Lieblein,Engineer,1999-05-19,9999-01-01,1965-01-30
498337,Naraig,Docker,Staff,1997-05-17,9999-01-01,1965-01-30
498185,Caolyn,Marciano,Senior Engineer,1999-06-06,9999-01-01,1965-01-19
498635,Florian,Pezzoli,Senior Staff,1997-07-22,9999-01-01,1965-01-09
498456,Geraldo,Gerteisen,Senior Staff,1993-06-04,9999-01-01,1965-01-17
498456,Geraldo,Gerteisen,Staff,1987-06-05,9999-01-01,1965-01-17
498635,Florian,Pezzoli,Staff,1988-07-22,9999-01-01,1965-01-09
498955,Nechama,Kandlur,Engineer,1995-01-16,9999-01-01,1965-01-13
498955,Nechama,Kandlur,Senior Engineer,2002-01-16,9999-01-01,1965-01-13
498838,Sanjay,Ciolek,Senior Staff,1998-12-13,9999-01-01,1965-01-16
498838,Sanjay,Ciolek,Staff,1989-12-13,9999-01-01,1965-01-16
498845,Arumugam,Pelc,Senior Engineer,1999-11-13,9999-01-01,1965-01-09
499194,Padma,Delgrange,Senior Staff,1998-01-02,9999-01-01,1965-01-29
499260,Danae,Honglei,Engineer,1998-09-14,9999-01-01,1965-01-11
499495,Baoqiu,Kakkar,Engineer,1999-08-30,9999-01-01,1965-01-14
